"Town","FIPS","Year","Gender","Engagement","Measure Type","Variable","Value"
"Portland","0900761800","2006-2010","Male","Engaged","Percent","Disengaged Youth",94.4
"Portland","0900761800","2006-2010","Male","Engaged","Percent","Margins of Error",0.67
"Portland","0900761800","2006-2010","Male","Disengaged","Number","Disengaged Youth",15
"Portland","0900761800","2006-2010","Male","Disengaged","Number","Margins of Error",174.77
"Portland","0900761800","2006-2010","Male","Disengaged","Percent","Disengaged Youth",5.6
"Portland","0900761800","2006-2010","Male","Disengaged","Percent","Margins of Error",0.65
"Portland","0900761800","2007-2011","Total","Total","Number","Disengaged Youth",474
"Portland","0900761800","2007-2011","Total","Total","Number","Margins of Error",115
"Portland","0900761800","2007-2011","Total","Engaged","Number","Disengaged Youth",457
"Portland","0900761800","2007-2011","Total","Engaged","Number","Margins of Error",174.62
"Portland","0900761800","2007-2011","Total","Engaged","Percent","Disengaged Youth",96.41
"Portland","0900761800","2007-2011","Total","Engaged","Percent","Margins of Error",0.44
"Portland","0900761800","2007-2011","Total","Disengaged","Number","Disengaged Youth",17
"Portland","0900761800","2007-2011","Total","Disengaged","Number","Margins of Error",244.31
"Portland","0900761800","2007-2011","Total","Disengaged","Percent","Disengaged Youth",3.59
"Portland","0900761800","2007-2011","Total","Disengaged","Percent","Margins of Error",0.52
"Portland","0900761800","2007-2011","Female","Total","Number","Disengaged Youth",196
"Portland","0900761800","2007-2011","Female","Total","Number","Margins of Error",73
"Portland","0900761800","2007-2011","Female","Engaged","Number","Disengaged Youth",196
"Portland","0900761800","2007-2011","Female","Engaged","Number","Margins of Error",125.07
"Portland","0900761800","2007-2011","Female","Engaged","Percent","Disengaged Youth",100
"Portland","0900761800","2007-2011","Female","Engaged","Percent","Margins of Error",0.74
"Portland","0900761800","2007-2011","Female","Disengaged","Number","Disengaged Youth",0
"Portland","0900761800","2007-2011","Female","Disengaged","Number","Margins of Error",184
"Portland","0900761800","2007-2011","Female","Disengaged","Percent","Disengaged Youth",0
"Portland","0900761800","2007-2011","Female","Disengaged","Percent","Margins of Error",0.94
"Portland","0900761800","2007-2011","Male","Total","Number","Disengaged Youth",278
"Portland","0900761800","2007-2011","Male","Total","Number","Margins of Error",82
"Portland","0900761800","2007-2011","Male","Engaged","Number","Disengaged Youth",261
"Portland","0900761800","2007-2011","Male","Engaged","Number","Margins of Error",121.86
"Portland","0900761800","2007-2011","Male","Engaged","Percent","Disengaged Youth",93.88
"Portland","0900761800","2007-2011","Male","Engaged","Percent","Margins of Error",0.52
"Portland","0900761800","2007-2011","Male","Disengaged","Number","Disengaged Youth",17
"Portland","0900761800","2007-2011","Male","Disengaged","Number","Margins of Error",160.73
"Portland","0900761800","2007-2011","Male","Disengaged","Percent","Disengaged Youth",6.12
"Portland","0900761800","2007-2011","Male","Disengaged","Percent","Margins of Error",0.58
"Portland","0900761800","2008-2012","Total","Total","Number","Disengaged Youth",444
"Portland","0900761800","2008-2012","Total","Total","Number","Margins of Error",122
"Portland","0900761800","2008-2012","Total","Engaged","Number","Disengaged Youth",425
"Portland","0900761800","2008-2012","Total","Engaged","Number","Margins of Error",131.4
"Portland","0900761800","2008-2012","Total","Engaged","Percent","Disengaged Youth",95.72
"Portland","0900761800","2008-2012","Total","Engaged","Percent","Margins of Error",0.4
"Portland","0900761800","2008-2012","Total","Disengaged","Number","Disengaged Youth",19
"Portland","0900761800","2008-2012","Total","Disengaged","Number","Margins of Error",50.52
"Portland","0900761800","2008-2012","Total","Disengaged","Percent","Disengaged Youth",4.28
"Portland","0900761800","2008-2012","Total","Disengaged","Percent","Margins of Error",0.11
"Portland","0900761800","2008-2012","Female","Total","Number","Disengaged Youth",201
"Portland","0900761800","2008-2012","Female","Total","Number","Margins of Error",78
"Portland","0900761800","2008-2012","Female","Engaged","Number","Disengaged Youth",201
"Portland","0900761800","2008-2012","Female","Engaged","Number","Margins of Error",99.16
"Portland","0900761800","2008-2012","Female","Engaged","Percent","Disengaged Youth",100
"Portland","0900761800","2008-2012","Female","Engaged","Percent","Margins of Error",0.63
"Portland","0900761800","2008-2012","Female","Disengaged","Number","Disengaged Youth",0
"Portland","0900761800","2008-2012","Female","Disengaged","Number","Margins of Error",34
"Portland","0900761800","2008-2012","Female","Disengaged","Percent","Disengaged Youth",0
"Portland","0900761800","2008-2012","Female","Disengaged","Percent","Margins of Error",0.17
"Portland","0900761800","2008-2012","Male","Total","Number","Disengaged Youth",243
"Portland","0900761800","2008-2012","Male","Total","Number","Margins of Error",86
"Portland","0900761800","2008-2012","Male","Engaged","Number","Disengaged Youth",224
"Portland","0900761800","2008-2012","Male","Engaged","Number","Margins of Error",86.22
"Portland","0900761800","2008-2012","Male","Engaged","Percent","Disengaged Youth",92.18
"Portland","0900761800","2008-2012","Male","Engaged","Percent","Margins of Error",0.48
"Portland","0900761800","2008-2012","Male","Disengaged","Number","Disengaged Youth",19
"Portland","0900761800","2008-2012","Male","Disengaged","Number","Margins of Error",37.36
"Portland","0900761800","2008-2012","Male","Disengaged","Percent","Disengaged Youth",7.82
"Portland","0900761800","2008-2012","Male","Disengaged","Percent","Margins of Error",0.16
"Portland","0900761800","2009-2013","Total","Total","Number","Disengaged Youth",409
"Portland","0900761800","2009-2013","Total","Total","Number","Margins of Error",152
"Portland","0900761800","2009-2013","Total","Engaged","Number","Disengaged Youth",381
"Portland","0900761800","2009-2013","Total","Engaged","Number","Margins of Error",126.08
"Portland","0900761800","2009-2013","Total","Engaged","Percent","Disengaged Youth",93.15
"Portland","0900761800","2009-2013","Total","Engaged","Percent","Margins of Error",0.46
"Portland","0900761800","2009-2013","Total","Disengaged","Number","Disengaged Youth",28
"Portland","0900761800","2009-2013","Total","Disengaged","Number","Margins of Error",55.2
"Portland","0900761800","2009-2013","Total","Disengaged","Percent","Disengaged Youth",6.85
"Portland","0900761800","2009-2013","Total","Disengaged","Percent","Margins of Error",0.14
"Portland","0900761800","2009-2013","Female","Total","Number","Disengaged Youth",179
"Portland","0900761800","2009-2013","Female","Total","Number","Margins of Error",88
"Portland","0900761800","2009-2013","Female","Engaged","Number","Disengaged Youth",179
"Portland","0900761800","2009-2013","Female","Engaged","Number","Margins of Error",88.85
"Portland","0900761800","2009-2013","Female","Engaged","Percent","Disengaged Youth",100
"Portland","0900761800","2009-2013","Female","Engaged","Percent","Margins of Error",0.7
"Portland","0900761800","2009-2013","Female","Disengaged","Number","Disengaged Youth",0
"Portland","0900761800","2009-2013","Female","Disengaged","Number","Margins of Error",34
"Portland","0900761800","2009-2013","Female","Disengaged","Percent","Disengaged Youth",0
"Portland","0900761800","2009-2013","Female","Disengaged","Percent","Margins of Error",0.19
"Portland","0900761800","2009-2013","Male","Total","Number","Disengaged Youth",230
"Portland","0900761800","2009-2013","Male","Total","Number","Margins of Error",94
"Portland","0900761800","2009-2013","Male","Engaged","Number","Disengaged Youth",202
"Portland","0900761800","2009-2013","Male","Engaged","Number","Margins of Error",89.45
"Portland","0900761800","2009-2013","Male","Engaged","Percent","Disengaged Youth",87.83
"Portland","0900761800","2009-2013","Male","Engaged","Percent","Margins of Error",0.53
"Portland","0900761800","2009-2013","Male","Disengaged","Number","Disengaged Youth",28
"Portland","0900761800","2009-2013","Male","Disengaged","Number","Margins of Error",43.49
"Portland","0900761800","2009-2013","Male","Disengaged","Percent","Disengaged Youth",12.17
"Portland","0900761800","2009-2013","Male","Disengaged","Percent","Margins of Error",0.2
"Portland","0900761800","2010-2014","Total","Total","Number","Disengaged Youth",431
"Portland","0900761800","2010-2014","Total","Total","Number","Margins of Error",160
"Portland","0900761800","2010-2014","Total","Engaged","Number","Disengaged Youth",410
"Portland","0900761800","2010-2014","Total","Engaged","Number","Margins of Error",144.02
"Portland","0900761800","2010-2014","Total","Engaged","Percent","Disengaged Youth",95.13
"Portland","0900761800","2010-2014","Total","Engaged","Percent","Margins of Error",0.49
"Portland","0900761800","2010-2014","Total","Disengaged","Number","Disengaged Youth",21
"Portland","0900761800","2010-2014","Total","Disengaged","Number","Margins of Error",56.99
"Portland","0900761800","2010-2014","Total","Disengaged","Percent","Disengaged Youth",4.87
"Portland","0900761800","2010-2014","Total","Disengaged","Percent","Margins of Error",0.13
"Portland","0900761800","2010-2014","Female","Total","Number","Disengaged Youth",180
"Portland","0900761800","2010-2014","Female","Total","Number","Margins of Error",81
"Portland","0900761800","2010-2014","Female","Engaged","Number","Disengaged Youth",180
"Portland","0900761800","2010-2014","Female","Engaged","Number","Margins of Error",84.01
"Portland","0900761800","2010-2014","Female","Engaged","Percent","Disengaged Youth",100
"Portland","0900761800","2010-2014","Female","Engaged","Percent","Margins of Error",0.65
"Portland","0900761800","2010-2014","Female","Disengaged","Number","Disengaged Youth",0
"Portland","0900761800","2010-2014","Female","Disengaged","Number","Margins of Error",34
"Portland","0900761800","2010-2014","Female","Disengaged","Percent","Disengaged Youth",0
"Portland","0900761800","2010-2014","Female","Disengaged","Percent","Margins of Error",0.19
"Portland","0900761800","2010-2014","Male","Total","Number","Disengaged Youth",251
"Portland","0900761800","2010-2014","Male","Total","Number","Margins of Error",122
"Portland","0900761800","2010-2014","Male","Engaged","Number","Disengaged Youth",230
"Portland","0900761800","2010-2014","Male","Engaged","Number","Margins of Error",116.97
"Portland","0900761800","2010-2014","Male","Engaged","Percent","Disengaged Youth",91.63
"Portland","0900761800","2010-2014","Male","Engaged","Percent","Margins of Error",0.64
"Portland","0900761800","2010-2014","Male","Disengaged","Number","Disengaged Youth",21
"Portland","0900761800","2010-2014","Male","Disengaged","Number","Margins of Error",45.74
"Portland","0900761800","2010-2014","Male","Disengaged","Percent","Disengaged Youth",8.37
"Portland","0900761800","2010-2014","Male","Disengaged","Percent","Margins of Error",0.19
"Portland","0900761800","2011-2015","Total","Total","Number","Disengaged Youth",371
"Portland","0900761800","2011-2015","Total","Total","Number","Margins of Error",123
"Portland","0900761800","2011-2015","Total","Engaged","Number","Disengaged Youth",343
"Portland","0900761800","2011-2015","Total","Engaged","Number","Margins of Error",120.43
"Portland","0900761800","2011-2015","Total","Engaged","Percent","Disengaged Youth",92.45
"Portland","0900761800","2011-2015","Total","Engaged","Percent","Margins of Error",0.45
"Portland","0900761800","2011-2015","Total","Disengaged","Number","Disengaged Youth",28
"Portland","0900761800","2011-2015","Total","Disengaged","Number","Margins of Error",60.19
"Portland","0900761800","2011-2015","Total","Disengaged","Percent","Disengaged Youth",7.55
"Portland","0900761800","2011-2015","Total","Disengaged","Percent","Margins of Error",0.16
"Portland","0900761800","2011-2015","Female","Total","Number","Disengaged Youth",165
"Portland","0900761800","2011-2015","Female","Total","Number","Margins of Error",81
"Portland","0900761800","2011-2015","Female","Engaged","Number","Disengaged Youth",165
"Portland","0900761800","2011-2015","Female","Engaged","Number","Margins of Error",84.86
"Portland","0900761800","2011-2015","Female","Engaged","Percent","Disengaged Youth",100
"Portland","0900761800","2011-2015","Female","Engaged","Percent","Margins of Error",0.71
"Portland","0900761800","2011-2015","Female","Disengaged","Number","Disengaged Youth",0
"Portland","0900761800","2011-2015","Female","Disengaged","Number","Margins of Error",34
"Portland","0900761800","2011-2015","Female","Disengaged","Percent","Disengaged Youth",0
"Portland","0900761800","2011-2015","Female","Disengaged","Percent","Margins of Error",0.21
"Portland","0900761800","2011-2015","Male","Total","Number","Disengaged Youth",206
"Portland","0900761800","2011-2015","Male","Total","Number","Margins of Error",89
"Portland","0900761800","2011-2015","Male","Engaged","Number","Disengaged Youth",178
"Portland","0900761800","2011-2015","Male","Engaged","Number","Margins of Error",85.45
"Portland","0900761800","2011-2015","Male","Engaged","Percent","Disengaged Youth",86.41
"Portland","0900761800","2011-2015","Male","Engaged","Percent","Margins of Error",0.56
"Portland","0900761800","2011-2015","Male","Disengaged","Number","Disengaged Youth",28
"Portland","0900761800","2011-2015","Male","Disengaged","Number","Margins of Error",49.67
"Portland","0900761800","2011-2015","Male","Disengaged","Percent","Disengaged Youth",13.59
"Portland","0900761800","2011-2015","Male","Disengaged","Percent","Margins of Error",0.25
"Portland","0900761800","2012-2016","Total","Total","Number","Disengaged Youth",280
"Portland","0900761800","2012-2016","Total","Total","Number","Margins of Error",96
"Portland","0900761800","2012-2016","Total","Engaged","Number","Disengaged Youth",280
"Portland","0900761800","2012-2016","Total","Engaged","Number","Margins of Error",104.58
"Portland","0900761800","2012-2016","Total","Engaged","Percent","Disengaged Youth",100
"Portland","0900761800","2012-2016","Total","Engaged","Percent","Margins of Error",0.51
"Portland","0900761800","2012-2016","Total","Disengaged","Number","Disengaged Youth",0
"Portland","0900761800","2012-2016","Total","Disengaged","Number","Margins of Error",48.08
"Portland","0900761800","2012-2016","Total","Disengaged","Percent","Disengaged Youth",0
"Portland","0900761800","2012-2016","Total","Disengaged","Percent","Margins of Error",0.17
"Portland","0900761800","2012-2016","Female","Total","Number","Disengaged Youth",157
"Portland","0900761800","2012-2016","Female","Total","Number","Margins of Error",79
"Portland","0900761800","2012-2016","Female","Engaged","Number","Disengaged Youth",157
"Portland","0900761800","2012-2016","Female","Engaged","Number","Margins of Error",85.64
